f1_record,f1_losses,f1_wr,f1_grappling,f1_striking,f1_sub_rate,f1_ko_rate,f1_td_acc,f1_td_def,f1_weight_exp,f1_age,f1_reach,f1_height,f1_recent_form,f1_opp_quality,f1_champ_exp,f1_control_time,f1_strike_def,f1_strike_acc,f1_win_streak,f1_ufc_fights,f1_ufc_record,f2_record,f2_losses,f2_wr,f2_grappling,f2_striking,f2_sub_rate,f2_ko_rate,f2_td_acc,f2_td_def,f2_weight_exp,f2_age,f2_reach,f2_height,f2_recent_form,f2_opp_quality,f2_champ_exp,f2_control_time,f2_strike_def,f2_strike_acc,f2_win_streak,f2_ufc_fights,f2_ufc_record,record_diff,wr_diff,grappling_diff,striking_diff,td_acc_diff,td_def_diff,weight_exp_diff,age_diff,reach_diff,height_diff,recent_form_diff,opp_quality_diff,champ_exp_diff,control_time_diff,strike_def_diff,strike_acc_diff,win_streak_diff,ufc_fights_diff,ufc_record_diff,outcome
10,3,0.7692307692307693,0.8655948082016236,0.7096893819066618,0.39470366677775937,0.12924223390262962,0.8119723364013468,0.7341829105994104,0.919330465023046,33,67.5468256967608,70.9536211344216,0.6669712738684285,0.02253298435009024,0.013706639524648243,0.07251109023638705,0.16273454942381566,0.8135198152920097,9,23,16,10,7,0.5882352941176471,0.5963570479130558,0.18897843821874075,0.110911951440141,0.24946838901023854,0.40137215088897843,0.4027209710954996,0.6135546610661917,25,69.87990237139003,71.1670057227822,0.08991478835411418,0.22620379389205386,0.3295835114407526,0.16844250940963168,0.6081624419248945,0.5531054346528106,2,19,10,0,0.1809954751131222,0.26923776028856783,0.520710943687921,0.4106001855123684,0.33146193950391084,0.30577580395685433,8,-2.3330766746292255,-0.21338458836061136,0.5770564855143143,-0.20367080954196362,-0.31587687191610436,-0.09593141917324463,-0.4454278925010789,0.2604143806391991,7,4,6,1
13,7,0.65,0.664492805180258,0.11783050161385726,0.4251209555733325,0.04857454269685109,0.5243699643024609,0.9711899997555274,0.7329966267921014,25,76.28172591836108,70.09474140318231,0.5783037689886446,0.4284406313761861,0.1491237415839138,0.66648783785849,0.30678983755349326,0.17995648008117973,0,21,10,8,4,0.6666666666666666,0.3351527931585565,0.42566474929737697,0.044727339159148095,0.020332679308746184,0.40254189628219017,0.6330616953028955,0.9446205243772734,31,70.44227216229991,72.63265300819226,0.3971110471143939,0.055480518485226823,0.013225801374482654,0.02889605106561289,0.42177066757128584,0.7009142585938488,6,24,13,5,-0.016666666666666607,0.3293400120217015,-0.3078342476835197,0.12182806802027069,0.338128304452632,-0.21162389758517197,-6,5.839453756061161,-2.5379116050099526,0.18119272187425067,0.37296011289095926,0.13589794020943116,0.6375917867928771,-0.11498083001779258,-0.5209577785126691,-6,-3,-3,0
8,2,0.8,0.6271934524388972,0.6182370526377768,0.46021200342723634,0.08208479276674605,0.28746306629393403,0.881595998751846,0.791387037982547,27,69.48300337935771,72.45442005291353,0.7420368289584501,0.6605893208048086,0.22266477589018577,0.48174276146378925,0.3731284329321768,0.7544755670316449,1,11,7,26,1,0.9629629629629629,0.47043360902923403,0.8832776168962055,0.42692419519107605,0.6623663798880126,0.14145567029346798,0.4591917774910479,0.8831369416615672,32,65.99924075904443,67.52542047749728,0.9940201324572908,0.6180010797094474,1.0,0.37315019387530424,0.5699931282841267,0.5429865697179835,0,10,9,-18,-0.16296296296296287,0.1567598434096632,-0.2650405642584287,0.14600739600046606,0.42240422126079813,-0.09174990367902025,-5,3.4837626203132857,4.928999575416256,-0.2519833034988407,0.04258824109536119,-0.7773352241098143,0.10859256758848501,-0.19686469535194995,0.21148899731366133,1,1,-2,0
8,7,0.5333333333333333,0.5931311881666825,0.7081850985407633,0.11033957850042844,0.42959554819418266,0.4140822018059956,0.7855770553655093,0.6746634045721008,23,72.02875333387891,69.36976725650234,0.670390846904388,0.664183216588513,0.6144754353099157,0.04439461345911728,0.07758058403455355,0.6115949833098813,2,22,9,14,0,1.0,0.4069851825499024,0.8139664076553241,0.23995770512703848,0.576353535416699,0.10157277654388451,0.3199646451056862,0.8096396740572331,23,72.0524351547814,67.5501510206124,0.9526004317505979,0.23850974658482463,0.3236601423508349,0.011884945805723154,0.6850973203476463,0.5116585804551025,4,21,20,-6,-0.4666666666666667,0.18614600561678013,-0.10578130911456085,0.31250942526211106,0.4656124102598231,-0.1349762694851323,0,-0.023681820902496042,1.8196162358899386,-0.28220958484620995,0.4256734700036884,0.29081529295908076,0.03250966765339412,-0.6075167363130927,0.09993640285477878,-2,1,-11,0
24,0,1.0,0.44897677970414124,0.5026823736061153,0.24703067997392902,0.267692054278847,0.060493877573803624,0.5885360365777454,0.7804405278809559,35,70.71039432964722,70.89649565382678,0.8475634078858525,0.7666279795511721,0.055489394536410185,0.39446255353966814,0.44590637648387316,0.48789332366401333,0,20,16,19,6,0.76,0.8761967691489367,0.6251222008334384,0.21271952223439175,0.010743404617005998,0.6043016073211143,0.9676765634316572,0.7117753700110856,27,69.70540385823983,74.3374599582793,0.7577233030193543,0.4851103586598728,0.20578534606718987,0.6845369302079432,0.6618704852243065,0.2638978053842737,9,10,6,5,0.24,-0.4272199894447955,-0.12243982722732305,-0.5438077297473106,-0.37914052685391175,0.06866515786987026,8,1.0049904714073818,-3.440964304452521,0.08984010486649818,0.28151762089129934,-0.15029595153077968,-0.290074376668275,-0.2159641087404333,0.22399551827973962,-9,10,10,0
10,0,1.0,0.6775753980830597,0.7361158336929002,0.5998921856022482,0.7888494477991491,0.46225999877245477,0.8758007448926758,0.669314856702366,30,70.13152974592711,73.04835016973566,0.9195866048523144,0.30015882537966754,0.12662650265158998,0.442811274318646,0.44558507563026045,0.8961250667517641,7,19,18,21,7,0.75,0.6305779830311455,0.6866143505026847,0.024229085280572236,0.11485677485718811,0.8285079082544765,0.8230472752829316,0.7843787470321906,32,70.07662338547476,71.49287177887814,0.8885306384272559,0.7871654492450642,0.20858526769848695,0.7470376148927894,0.3378991721726332,0.9886266660691332,0,21,13,-11,0.25,0.046997415051914126,0.04950148319021552,-0.36624790948202174,0.05275346960974414,-0.11506389032982456,-2,0.054906360452349645,1.555478390857516,0.03105596642505848,-0.4870066238653966,-0.08195876504689698,-0.30422634057414344,0.10768590345762724,-0.09250159931736912,7,-2,5,1
29,5,0.8529411764705882,0.5412428215693845,0.27890836377892025,0.2761961430878504,0.2499161004796074,0.38565143138534547,0.3224889320559432,0.7016162020154545,24,71.57679235131218,71.33088275238214,0.6793553338208147,0.2822318189464322,1.0,0.11790190229870755,0.8323664526255484,0.4452484600120383,6,5,3,10,3,0.7692307692307693,0.6265447334943268,0.880342900500649,0.4777862242453028,0.30291883418118765,0.5023999808032898,0.9858493674688743,0.9551983492149865,31,70.18510504651553,69.1341673212593,0.6757479215603301,0.45546660996527966,0.5344344753557003,0.3061822893256365,0.30364722846258513,0.7332332888437267,2,17,12,19,0.08371040723981893,-0.0853019119249423,-0.6014345367217288,-0.11674854941794438,-0.6633604354129311,-0.253582147199532,-7,1.3916873047966476,2.19671543112284,0.003607412260484555,-0.17323479101884748,0.4655655246442997,-0.18828038702692895,0.5287192241629632,-0.2879848288316884,4,-12,-9,0
23,6,0.7931034482758621,0.2274317533809402,0.24336652653464683,0.15437441562338464,0.08249262144535119,0.08000060082759732,0.9199138630388662,0.6152840484307028,26,69.94901666805502,68.29544452727433,0.35837119803344586,0.3625609889821713,0.12813127900331453,0.4250401462061671,0.8718596594271286,0.7708412631467275,2,20,13,11,1,0.9166666666666666,0.3991686302047729,0.5203070417032504,0.035411076915281246,0.22852146503149498,0.5338117794134742,0.7515846467672106,0.9885208952291662,24,69.07771315887123,68.2745373246699,0.35116264038620854,0.46783329500557996,0.38403645684213233,0.2398224563248536,0.47315216814353517,0.4324757815274956,0,17,13,12,-0.12356321839080453,-0.17173687682383268,-0.2769405151686035,-0.45381117858587694,0.16832921627165565,-0.37323684679846336,2,0.8713035091837895,0.020907202604433905,0.007208557647237324,-0.10527230602340865,-0.25590517783881783,0.18521768988131349,0.39870749128359345,0.3383654816192319,2,3,0,0
12,7,0.631578947368421,0.7227838396825793,0.669127674893533,0.06255588708715887,0.3242872990856727,0.8516010299755886,0.9414694289695337,0.8690486709990686,23,70.18351843499856,70.73759852911867,0.36697852871024816,0.8557723900209929,0.01590137182718545,0.28888993646155453,0.47308704559898723,0.4050066320866829,1,18,10,7,1,0.875,0.9574336300166671,0.15553406332459294,0.9002297565831514,0.0397051777543661,0.7871875113697796,0.5339207998677015,0.8964155615463012,36,75.29843030340035,71.29058295461975,0.5938362268419194,0.3865126731768161,0.18649595904401414,0.24348755224734722,0.5949260820890563,0.5834146520866651,4,12,8,5,-0.24342105263157898,-0.23464979033408784,0.51359361156894,0.06441351860580902,0.4075486291018322,-0.027366890547232625,-13,-5.114911868401791,-0.5529844255010801,-0.22685769813167123,0.46925971684417683,-0.17059458721682869,0.04540238421420731,-0.12183903649006905,-0.17840801999998218,-3,6,2,1
25,0,1.0,0.12349062279954193,0.15764275714741358,0.15963328053203954,0.07014205056133589,0.054929110955856945,0.09987444299400962,0.9118242272167212,30,72.34451749631842,71.256241559993,0.929658478920049,0.8039927117546463,0.16424409747384172,0.09700083061829806,0.713003393370183,0.8321517253934708,12,11,9,24,0,1.0,0.3181027293190893,0.01444298007981059,0.04412593753552633,0.21742160558638363,0.08832363869528208,0.8580770525012207,0.8478602500653025,32,71.31841251710976,69.26672299843662,0.3621702836383685,0.6712082282393711,0.36742716487379623,0.2600575540046781,0.7472899493527234,0.6677494528252735,10,16,15,1,0.0,-0.19461210651954736,0.14319977706760298,-0.03339452773942513,-0.7582026095072111,0.06396397715141866,-2,1.0261049792086538,1.9895185615563804,0.5674881952816806,0.13278448351527516,-0.2031830673999545,-0.16305672338638005,-0.03428655598254038,0.16440227256819728,2,-5,-6,1
22,4,0.8461538461538461,0.3897749120105849,0.24070070013828646,0.05228317829113568,0.05436886805689061,0.44304079081524367,0.44578262121067713,0.9763551184593792,23,71.61537533113092,73.57368211820838,0.9792433216256395,0.4500344798989028,0.048525193833296336,0.10722081118463395,0.48208713173284884,0.6873856345144609,14,18,12,22,0,1.0,0.39879861511751574,0.20349791003045553,0.18069552602675942,0.13177376415654873,0.4769824735656458,0.8723159383411123,0.8225048633880947,23,72.40176945827675,71.08595837316295,0.7734128177510978,0.6734661125991604,0.01379601332569818,0.2869915214088297,0.95311250004331,0.5167305660979653,14,15,13,0,-0.15384615384615385,-0.009023703106930847,0.037202790107830924,-0.03394168275040216,-0.4265333171304352,0.15385025507128447,0,-0.7863941271458259,2.487723745045429,0.20583050387454171,-0.22343163270025768,0.034729180507598156,-0.17977071022419577,-0.4710253683104612,0.17065506841649558,0,3,-1,0
14,0,1.0,0.6509671751353472,0.8862644146969737,0.2896353630640105,0.8275725881557185,0.9063411092863833,0.6438662729378272,0.902252090520481,32,69.54833105056947,70.20833005905165,0.3540982750941898,0.677593113099745,0.2033488042865029,0.4582880456619073,0.19507866709000318,0.4570124018387921,10,10,9,8,3,0.7272727272727273,0.4412131319357756,0.8784451870740968,0.29483126856143055,0.41836609033051625,0.1741139210884096,0.4590517545061531,0.7927444777068046,27,75.85836590697697,69.96243097490284,0.7818792971626,0.16647386752057547,0.05449618046707197,0.1722223091004068,0.7878299330697105,0.6713379642676106,1,15,10,6,0.2727272727272727,0.20975404319957158,0.007819227622876901,0.7322271881979737,0.18481451843167407,0.10950761281367649,5,-6.310034856407498,0.24589908414880313,-0.4277810220684102,0.5111192455791695,0.14885262381943093,0.28606573656150047,-0.5927512659797073,-0.2143255624288185,9,-5,-1,1
10,3,0.7692307692307693,0.9871523380530133,0.7150722323823968,0.20856178796314107,0.28651671219640323,0.7995068800603475,0.7248669614205164,0.7813988455420808,24,68.29317113141384,69.03187902619871,0.3599307545318433,0.3031234145389941,0.18345148983420675,0.2725243923239013,0.6621758450629931,0.7368612664175336,6,18,11,20,6,0.7692307692307693,0.5152016531899202,0.6144036948787438,0.10695571694106247,0.06797230405358459,0.12239178623819588,0.1640199060798746,0.951708764566857,25,76.53246729762192,70.90973181063228,0.34457770296527335,0.06632973601388348,0.01160596108554015,0.10512297048310855,0.6546155631408006,0.5267540035191888,7,17,11,-10,0.0,0.4719506848630931,0.10066853750365301,0.6771150938221516,0.5608470553406418,-0.1703099190247762,-1,-8.239296166208078,-1.8778527844335713,0.015353051566569964,0.23679367852511063,0.1718455287486666,0.16740142184079276,0.007560281922192491,0.2101072628983448,-1,1,0,1
17,7,0.7083333333333334,0.40739577634616636,0.7032345524679972,0.07889832628818874,0.5277084250842123,0.0861492875297865,0.5952098357745372,0.8511979084238378,28,67.3004609293685,67.88469769592807,0.9779333325827508,0.684464715003064,0.4803035104316234,0.1802959568209738,0.851972478172888,0.5459400241028608,7,18,11,8,3,0.7272727272727273,0.8251420004155685,0.561382402697243,0.6770195298392676,0.04996582334562036,0.3701948363521741,0.7041407050771274,0.6153765155431158,35,70.89451507906574,69.78491216600575,0.9695111434369575,0.46866549719710415,0.3011636876729047,0.5480070656736821,0.9223491073392858,0.35872126297576623,4,11,7,9,-0.018939393939393923,-0.41774622406940215,0.1418521497707541,-0.2840455488223876,-0.10893086930259022,0.23582139288072201,-7,-3.594054149697243,-1.9002144700776853,0.00842218914579329,0.2157992178059599,0.1791398227587187,-0.3677111088527083,-0.07037662916639775,0.18721876112709457,3,7,4,0
31,6,0.8378378378378378,0.6773852474367386,0.5135785034401031,0.5732377056693492,0.07948723338218176,0.6610062594286535,0.9463339147982354,0.7912879133281482,27,70.51192871938005,68.18656134248974,0.746721111700227,0.7781925437980077,0.14403690709029646,0.5280952794589766,0.6136067581581471,0.3762788284056669,8,6,4,6,0,1.0,0.8597485921887184,0.5976143100647773,0.24779366313971019,0.12256388821959018,0.6412942190416093,0.8994112016695546,0.8674522991178122,36,69.43662239637304,72.38082818238122,0.8353292141714885,0.44174411029151495,0.171631342784484,0.34299066096605546,0.8263149871781259,0.3826733014610069,1,13,12,25,-0.16216216216216217,-0.1823633447519798,-0.08403580662467414,0.019712040387044216,0.04692271312868079,-0.076164385789664,-9,1.0753063230070126,-4.194266839891483,-0.0886081024712615,0.3364484335064928,-0.02759443569418754,0.18510461849292115,-0.21270822901997877,-0.006394473055340022,7,-7,-8,0
17,7,0.7083333333333334,0.46361183076985363,0.05467731806106782,0.34331827719936703,0.17656312901517918,0.37949537872061595,0.7166959177998949,0.9796835945229593,28,74.03673466738272,70.57979117227806,0.8275198792541153,0.42794259465146045,0.3261666726799756,0.08895677451121752,0.6938778944526922,0.5254203446906508,13,10,5,17,4,0.8095238095238095,0.6768794401426602,0.703589028214358,0.3486683366803287,0.6335679377408155,0.8980550834234794,0.4778610857084863,0.7745734386426152,25,73.66280954508534,70.30370381882693,0.5797745386814539,0.29716966197730565,0.468664211053542,0.5178868758402917,0.40297737759877156,0.5321642661895554,12,11,7,0,-0.10119047619047616,-0.2132676093728066,-0.6489117101532902,-0.5185597047028634,0.23883483209140866,0.2051101558803441,3,0.3739251222973792,0.2760873534511319,0.2477453405726614,0.1307729326741548,-0.14249753837356638,-0.42893010132907416,0.29090051685392065,-0.00674392149890457,1,-1,-2,0
22,7,0.7586206896551724,0.6336758768883787,0.7234417545074388,0.3864382686157681,0.4339207188413186,0.6350701086833149,0.8305904738372867,0.8515769609947106,26,67.59306850358206,71.89486389090933,0.7231534859252768,0.43340553657989833,0.05070562991385021,0.24606202222609322,0.9361752637590031,0.7916058337270914,14,17,10,13,5,0.7222222222222222,0.7041705366265584,0.4520672391960468,0.4876794806672544,0.06872784215362543,0.2551618967119101,0.7935329732672228,0.8475177322147377,31,67.25192398080436,68.42651114236045,0.6224176545252774,0.7384684757334993,0.5872933593479753,0.31935029870358145,0.6699696956453401,0.6506669645929124,6,8,5,9,0.036398467432950166,-0.0704946597381797,0.27137451531139195,0.37990821197140484,0.03705750057006385,0.00405922877997289,-5,0.3411445227776966,3.468352748548881,0.10073583139999942,-0.30506293915360094,-0.5365877294341251,-0.07328827647748823,0.2662055681136629,0.14093886913417897,8,9,5,1
20,6,0.7692307692307693,0.4954333119294935,0.08915058113344844,0.1421246679198442,0.0827625102976,0.2627245686294713,0.7669026824660391,0.8320297620104478,31,71.07847574275219,69.09413195037854,0.2614861964398422,0.4868394796858698,0.48099699895212117,0.027657750204242104,0.28818235381655966,0.24745941097908541,6,11,8,15,3,0.8333333333333334,0.5041511845232403,0.28715864605973473,0.46519307898255696,0.19717834656146455,0.03797906420625264,0.48271452550588256,0.6876072797927116,36,73.57332597829159,69.49820769638936,0.7456416248345907,0.596209206392267,0.13423391674849525,0.05633537107060776,0.6847796013989665,0.7525836153377663,1,13,8,5,-0.0641025641025641,-0.008717872593746734,-0.1980080649262863,0.22474550442321867,0.28418815696015653,0.14442248221773613,-5,-2.4948502355394027,-0.4040757460108182,-0.4841554283947485,-0.10936972670639722,0.34676308220362595,-0.028677620866365654,-0.3965972475824069,-0.5051242043586809,5,-2,0,0
17,3,0.85,0.4577970296002625,0.785369381017717,0.48554276513175293,0.3300584885769235,0.02931035203044897,0.3104725061467278,0.7091178426928862,33,71.79427441168909,71.3875668960073,0.8591671163358355,0.2069139090027439,0.04361632381993486,0.36692256147716185,0.5685688137874354,0.46210742020224826,12,15,10,13,4,0.7647058823529411,0.2181890091457475,0.08900294240632114,0.4840540471939997,0.218031752910994,0.3282483947542628,0.6303802586681085,0.8937925844208816,31,68.75213712043193,65.54988694815871,0.5075440017807146,0.4633671917748768,0.01667123579700276,0.1163116880864724,0.6729210025660859,0.2130692089380866,4,22,13,4,0.08529411764705885,0.23960802045451499,0.6963664386113959,-0.29893804272381386,-0.31990775252138076,-0.18467474172799536,2,3.0421372912571627,5.837679947848585,0.35162311455512096,-0.25645328277213286,0.026945088022932103,0.25061087339068944,-0.10435218877865049,0.24903821126416167,8,-7,-3,1
9,7,0.5625,0.35031226829464396,0.13309152886911546,0.21938736357446315,0.2796369537360774,0.3728059948298644,0.235001759146375,0.888631201916206,36,74.42127035634422,69.29287205156125,0.25989909108303255,0.3380852277501952,0.24730333245932956,0.27611602664950646,0.2427224981208204,0.9038651179446303,3,21,9,13,7,0.65,0.8722524561461049,0.6909382149438948,0.2467545936771718,0.31549148327283627,0.8752826957344333,0.9772905852527413,0.7578982992772149,32,72.39742446255639,69.88360193771848,0.5790670682112178,0.8206892062141348,0.5764803907142124,0.20079546236116094,0.8762433383078972,0.5447843433135744,6,20,10,-4,-0.08750000000000002,-0.5219401878514609,-0.5578466860747794,-0.502476700904569,-0.7422888261063663,0.13073290263899118,4,2.0238458937878363,-0.5907298861572343,-0.31916797712818523,-0.48260397846393954,-0.32917705825488286,0.07532056428834552,-0.6335208401870769,0.3590807746310559,-3,1,-1,0
9,1,0.9,0.33839111911317304,0.4937930461865626,0.006160053104724558,0.24349846849557236,0.14744575529218637,0.3852568803841615,0.799523609116088,26,71.45548723680919,70.46486768477857,0.9705988977928717,0.37274036023451923,0.09875430041720133,0.10819597817909272,0.6881665972178563,0.4900708966338569,1,19,16,16,7,0.6956521739130435,0.6793235362807266,0.42593088740188473,0.30183719624749666,0.14698349911960523,0.7108502468197294,0.8527245372469316,0.9456712722832333,29,70.5977259445368,72.17053086809877,0.84790733107925,0.7386552811877956,0.2198663629424522,0.7340242577020074,0.8047507796571256,0.9137038681482016,5,7,4,-7,0.20434782608695656,-0.34093241716755357,0.06786215878467788,-0.563404491527543,-0.46746765686277014,-0.14614766316714534,-3,0.8577612922723858,-1.7056631833201976,0.12269156671362169,-0.3659149209532763,-0.12111206252525088,-0.6258282795229146,-0.11658418243926927,-0.4236329715143447,-4,12,12,0
30,3,0.9090909090909091,0.38727137305002585,0.5195959201996374,0.05787604666609108,0.023824950903057522,0.2246327118164724,0.740422313632943,0.6447069378500437,30,70.92457607737647,72.05793169522718,0.870776454921375,0.25224847333006156,1.0,0.021577659913171142,0.508650591452824,0.8659278758299165,1,24,20,23,5,0.8214285714285714,0.6635440329550026,0.029281350575692425,0.7126561494908845,0.3352457911712567,0.5932318372142829,0.9759215436959916,0.8110353241414605,29,71.09321912563558,69.01772252633225,0.8041883071796815,0.37574998121173475,0.4261915533104744,0.49219243500991366,0.4068142806131425,0.2006675076096096,7,13,9,7,0.08766233766233766,-0.2762726599049768,0.490314569623945,-0.3685991253978105,-0.23549923006304863,-0.16632838629141677,1,-0.16864304825911347,3.0402091688949326,0.06658814774169353,-0.12350150788167319,0.5738084466895256,-0.47061477509674254,0.10183631083968148,0.6652603682203069,-6,11,11,0
16,6,0.7272727272727273,0.8307546364290053,0.48423664063901734,0.3534700918088954,0.04512447170216848,0.620799764322202,0.9514219333695381,0.7042715437616154,33,69.01440624656775,68.44459741057206,0.9058173637336792,0.2787042761452113,0.1802649685564433,0.2988965064623051,0.9318480076563881,0.22535012013146,14,19,13,12,5,0.7058823529411765,0.5110235919630383,0.33813189616888695,0.10256834166316701,0.20881184693160518,0.39985298700168886,0.5332568114333025,0.6341428607887799,24,66.48918931708174,69.60216593770458,0.5794504560534285,0.8531398269727635,0.003566421002973013,0.19552795421242827,0.7557228147741235,0.5962995013206749,7,24,14,4,0.021390374331550777,0.319731044465967,0.1461047444701304,0.2209467773205131,0.41816512193623556,0.07012868297283548,9,2.5252169294860067,-1.1575685271325256,0.3263669076802507,-0.5744355508275522,0.17669854755347028,0.10336855224987682,0.17612519288226458,-0.3709493811892149,7,-5,-1,1
14,5,0.7368421052631579,0.4254990476482718,0.1588431994603083,0.05875869281357698,0.3355566479783787,0.2923032070213491,0.5855361443422346,0.7135848646874022,35,69.13392037691527,68.34869118267189,0.7046402704529824,0.44651110965497454,0.27211326502606226,0.18147608863609266,0.234773016918204,0.9104983240873562,12,23,15,14,1,0.9333333333333333,0.6786822746686516,0.4694154160987755,0.0873660267819819,0.07883300982956115,0.2591253065873123,0.7797386196270768,0.6084979868766924,33,65.01829469411001,69.87318617626329,0.7285446980707092,0.11684614016683685,0.060360684976634875,0.1524058217974703,0.7971692236324246,0.576766402347194,3,17,15,0,-0.1964912280701755,-0.2531832270203798,-0.31057221663846724,0.03317790043403679,-0.19420247528484225,0.1050868778107098,2,4.115625682805259,-1.5244949935914036,-0.02390442761772682,0.32966496948813767,0.21175258004942737,0.02907026683862235,-0.5623962067142205,0.3337319217401622,9,6,0,0
30,5,0.8571428571428571,0.4625491339944333,0.9278563511938579,0.2733374913840378,0.20871854422110506,0.17574980789063757,0.43895368597216555,0.7129592679010575,35,66.25634917794778,71.58591395011018,0.9701097916321044,0.6914163069854808,1.0,0.2809509020604191,0.2560419061250665,0.5467540832343759,14,12,10,14,6,0.7,0.44430338755945753,0.3870957414838046,0.28163939218299316,0.1299035526967084,0.12653911267794032,0.2014770411267488,0.8706515722043394,26,73.20868027013948,72.18342574676362,0.12309969531567846,0.43937667897453864,0.25641177326784553,0.3375045831671046,0.15511727217210983,0.5708781606483175,11,11,6,16,0.15714285714285714,0.018245746434975785,0.5407606097100532,0.04921069521269725,0.23747664484541675,-0.15769230430328196,9,-6.952331092191699,-0.5975117966534356,0.847010096316426,0.2520396280109422,0.7435882267321545,-0.05655368110668546,0.10092463395295667,-0.024124077413941625,3,1,4,1
28,8,0.7777777777777778,0.9002541350784139,0.4764154634716514,0.2123746852991174,0.10950226381332342,0.44164191033795736,0.591725242522562,0.9840109067651949,35,70.30946566947213,70.2203508147429,0.4338218537797251,0.4695359295110861,0.35495286925370845,0.6094340944563883,0.3943736172263551,0.7508917474398404,6,9,6,13,2,0.8666666666666667,0.7198261622041524,0.063697068085529,0.2657144525503333,0.011257404959600458,0.29834591378205266,0.5108348952521123,0.9655805146060534,23,66.49111431500039,69.22328665795295,0.7609049697879658,0.21194298586400911,0.0720477898603707,0.31102059703772417,0.6067076761997605,0.6379714025892984,5,23,16,15,-0.0888888888888889,0.1804279728742615,0.4127183953861224,0.1432959965559047,0.08089034727044964,0.01843039215914144,12,3.8183513544717442,0.9970641567899463,-0.32708311600824075,0.25759294364707697,0.28290507939333776,0.29841349741866413,-0.2123340589734054,0.11292034485054203,1,-14,-10,1
14,8,0.6363636363636364,0.5163694769595527,0.2902235592072314,0.3088154405411922,0.515235337295261,0.13559244176362917,0.5944893590255986,0.6688303967983382,23,62.683561367771794,71.15305211581392,0.6798788496291329,0.7800814355380404,0.34938335124755016,0.15152918716395222,0.6091717495941122,0.7006514557980038,12,20,12,25,5,0.8333333333333334,0.5248187046132103,0.32245904856094726,0.024448033642600085,0.3002567797899784,0.03680993123618807,0.23199532296709446,0.78455463838954,29,72.22623617354807,75.19549056420489,0.9415238604417021,0.8923655395809031,0.024549079623187822,0.49152879009944117,0.8678538962679916,0.7216314116235761,6,13,9,-11,-0.19696969696969702,-0.008449227653657632,-0.03223548935371584,0.0987825105274411,0.36249403605850417,-0.11572424159120176,-6,-9.54267480577628,-4.042438448390968,-0.2616450108125692,-0.11228410404286271,0.32483427162436235,-0.3399996029354889,-0.25868214667387934,-0.020979955825572327,6,7,3,0
20,8,0.7142857142857143,0.5281542045817779,0.13436598358497526,0.07148714519167201,0.20987087068758342,0.6271995098490485,0.7006991355707111,0.6958511912415671,25,67.7313533841983,65.27653616370146,0.46800027570989483,0.3463050736039019,0.197742450110617,0.047936841936650945,0.7622682592172865,0.5595346703774163,0,12,8,10,2,0.8333333333333334,0.7783153767814482,0.6760682096543399,0.5064565796089762,0.2763323357803298,0.07433043127504388,0.8758849951775226,0.7597515681013698,33,66.67848082857628,72.67942341418505,0.5351013927308357,0.230026904426363,0.6505762323952217,0.13418712415974104,0.6591877426281569,0.7486863745612844,9,16,13,10,-0.11904761904761907,-0.2501611721996704,-0.5417022260693647,0.5528690785740046,-0.17518585960681154,-0.06390037685980265,-8,1.0528725556220166,-7.402887250483587,-0.06710111702094085,0.11627816917753889,-0.4528337822846047,-0.0862502822230901,0.10308051658912953,-0.18915170418386806,-9,-4,-5,0
10,0,1.0,0.6532630910668883,0.5889476043725914,0.2702120435410022,0.013396041616133609,0.2592078603964702,0.849105087768916,0.7398931124278229,28,69.35989130051072,69.59255125148002,0.9443089837328997,0.41195988354132046,0.13687599543812112,0.09976109416571878,0.48684649337130104,0.6857040009638106,7,11,10,26,2,0.9285714285714286,0.5427757015374333,0.6457882532802689,0.40729246118072987,0.027301321855332412,0.12991863949172683,0.6577431411318757,0.6008469351019409,28,73.01752030533783,68.33631175656313,0.7481124417320695,0.13162625557840904,1.0,0.24068895782955435,0.47010405849208386,0.5150199352909655,3,13,10,-16,0.0714285714285714,0.11048738952945503,-0.05684064890767748,0.12928922090474337,0.19136194663704031,0.13904617732588198,0,-3.6576290048271005,1.2562394949168834,0.19619654200083025,0.2803336279629114,-0.8631240045618789,-0.14092786366383558,0.016742434879217172,0.1706840656728451,4,-2,0,1
26,0,1.0,0.43159680847414955,0.1621425920175597,0.07025973964665903,0.17329245596286647,0.6138600759430332,0.4889398368720276,0.7646382097748449,28,75.52552922396465,70.5805536032,0.7231267736873607,0.15083594194414196,1.0,0.29189727911517166,0.47063079333252883,0.689734764380184,7,12,10,16,4,0.8,0.8583261403338565,0.2427621342604629,0.24872762294778084,0.1962626125961746,0.4362422353101429,0.7046456873101966,0.9609457266993318,26,66.08823284504945,68.97596679189309,0.6945201013219333,0.2394326577123836,0.5670065910940233,0.388816948890757,0.34711534756297263,0.523643616032836,10,11,8,10,0.19999999999999996,-0.4267293318597069,-0.08061954224290319,0.17761784063289027,-0.21570585043816903,-0.1963075169244869,2,9.437296378915207,1.6045868113069162,0.028606672365427355,-0.08859671576824163,0.4329934089059767,-0.09691966977558536,0.1235154457695562,0.16609114834734795,-3,1,2,1
